ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmp6,Age,Age_Category,Income_Category,Total_Children,Total_Amount,Length,Frequency,Monetary,lrfm_score_total,lrfm_segment,DominantChannel
7938,1958,Graduate,Coupled,51518.0,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,0,0,0,0,0,0,55,Senior,Medium,1,449,366,15,449,9,Silver,NumStorePurchases
7094,1975,Graduate,Single,58330.0,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,0,0,0,0,0,0,38,Adult,Medium,1,1064,283,23,1064,12,Gold,NumStorePurchases
3667,1969,Graduate,Coupled,80952.0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,0,1,1,1,0,1,44,Adult,High,0,1757,583,24,1757,18,Diamond,NumStorePurchases
7723,1979,Graduate,Coupled,75507.0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,0,0,0,0,0,0,35,Young,High,0,1440,155,20,1440,13,Gold,NumWebPurchases
3870,1978,Graduate,Coupled,63855.0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,0,0,0,0,0,0,35,Young,Medium,0,1006,602,23,1006,17,Diamond,NumStorePurchases
4012,1972,Graduate,Coupled,62220.0,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,0,0,0,0,0,1,40,Adult,Medium,1,1226,784,18,1226,17,Diamond,NumWebPurchases
5909,1964,Graduate,Coupled,58512.0,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,0,0,0,0,0,0,49,Adult,Medium,1,1171,380,15,1171,13,Gold,NumStorePurchases
10470,1979,Graduate,Coupled,40662.0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,0,0,0,0,0,0,34,Young,Medium,1,92,568,6,92,13,Gold,NumStorePurchases
6488,1959,Graduate,Coupled,38829.0,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,0,0,0,0,0,0,55,Senior,Medium,1,99,181,7,99,6,Bronze,NumWebPurchases
10270,1981,Graduate,Coupled,35523.0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,0,0,0,0,0,0,32,Young,Medium,1,66,366,6,66,11,Silver,NumWebPurchases
6887,1967,Graduate,Single,79146.0,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,0,0,0,0,0,0,47,Adult,High,2,564,163,17,564,12,Gold,NumWebPurchases
6406,1988,Graduate,Coupled,78285.0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,0,0,0,0,0,0,25,Young,High,0,1427,341,20,1427,16,Platinum,NumStorePurchases
7573,1978,Graduate,Single,31626.0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,1,0,0,0,0,1,35,Young,Low,1,86,512,5,86,11,Silver,NumWebPurchases
4508,1952,Graduate,Single,75127.0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,0,0,0,0,0,0,62,Senior,High,0,833,135,18,833,10,Silver,NumCatalogPurchases
221,1955,Graduate,Coupled,48726.0,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,0,0,0,0,0,0,58,Senior,Medium,1,242,525,9,242,10,Silver,NumStorePurchases
5331,1977,Graduate,Coupled,74985.0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,0,0,0,0,0,0,35,Young,High,0,1869,753,16,1869,19,Diamond,NumStorePurchases
1911,1987,Graduate,Coupled,67430.0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,0,0,0,0,0,0,25,Young,Medium,0,1364,759,28,1364,20,Diamond,NumStorePurchases
20,1965,Graduate,Coupled,46891.0,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,0,0,0,0,0,0,48,Adult,Medium,1,183,398,7,183,8,Silver,NumStorePurchases
8786,1956,Graduate,Coupled,62058.0,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,0,0,0,0,0,0,57,Senior,Medium,1,450,496,14,450,12,Gold,NumStorePurchases
10582,1979,Graduate,Coupled,72063.0,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,0,0,0,0,0,0,34,Young,High,1,758,458,19,758,16,Platinum,NumStorePurchases
1915,1951,Graduate,Coupled,78939.0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,0,0,0,0,0,0,62,Senior,High,0,1507,296,19,1507,14,Platinum,NumWebPurchases
8897,1965,Graduate,Single,42720.0,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,0,0,0,0,0,1,48,Adult,Medium,2,654,528,17,654,17,Diamond,NumWebPurchases
2371,1972,Graduate,Coupled,33622.0,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,0,0,0,0,0,0,41,Adult,Low,2,81,539,6,81,12,Gold,NumStorePurchases
4303,1957,Graduate,Coupled,6835.0,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,0,0,0,0,0,0,55,Senior,Low,1,137,665,1,137,10,Silver,NumStorePurchases
6825,1953,Graduate,Coupled,41452.0,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,60,Senior,Medium,2,16,577,3,16,7,Bronze,NumStorePurchases
1072,1965,Graduate,Single,40760.0,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,0,0,0,0,0,0,48,Adult,Medium,1,93,400,6,93,9,Silver,NumStorePurchases
4964,1958,Graduate,Coupled,74250.0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,0,0,0,0,0,0,56,Senior,High,0,1158,251,17,1158,11,Silver,NumCatalogPurchases
2461,1955,Graduate,Single,51124.0,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,0,0,0,0,0,0,58,Senior,Medium,2,43,290,4,43,6,Bronze,NumStorePurchases
10736,1971,Graduate,Single,72258.0,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,0,0,0,0,0,0,42,Adult,High,1,1525,387,20,1525,16,Platinum,NumCatalogPurchases
3194,1974,Graduate,Single,71466.0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,0,0,0,0,0,0,40,Adult,High,0,1230,182,18,1230,11,Silver,NumStorePurchases
10839,1976,Graduate,Coupled,36283.0,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,0,0,0,0,0,0,38,Adult,Medium,2,29,173,4,29,6,Bronze,NumStorePurchases
49,1970,Graduate,Single,20587.0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,0,0,0,0,0,0,44,Adult,Low,1,25,146,4,25,7,Bronze,NumStorePurchases
4290,1972,Graduate,Coupled,30467.0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,0,0,0,0,0,0,42,Adult,Low,1,24,199,3,24,8,Silver,NumStorePurchases
10219,1972,Graduate,Coupled,31590.0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,0,0,0,0,0,0,41,Adult,Low,1,38,473,4,38,8,Silver,NumStorePurchases
4211,1986,Non-Graduate,Coupled,20425.0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,0,0,0,0,0,0,26,Young,Low,1,57,705,5,57,13,Gold,NumStorePurchases
1135,1960,Graduate,Coupled,17144.0,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,0,0,0,0,0,0,54,Adult,Low,2,47,231,7,47,5,Bronze,NumStorePurchases
6299,1968,Graduate,Single,42564.0,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,1,0,0,0,0,1,45,Adult,Medium,1,813,640,18,813,16,Platinum,NumCatalogPurchases
10846,1978,Graduate,Coupled,43783.0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,1,0,0,0,0,0,36,Young,Medium,1,629,128,16,629,12,Gold,NumStorePurchases
347,1976,Graduate,Single,40780.0,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,0,0,0,0,0,0,36,Young,Medium,1,377,756,13,377,15,Platinum,NumWebPurchases
6543,1945,Graduate,Coupled,62847.0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,0,0,0,0,0,0,68,Senior,Medium,0,1612,627,13,1612,15,Platinum,NumCatalogPurchases
10446,1957,Graduate,Coupled,82017.0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,0,1,1,1,0,1,55,Senior,High,0,729,696,16,729,16,Platinum,NumStorePurchases
3479,1950,Graduate,Single,16813.0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,1,0,0,0,0,0,63,Senior,Low,0,50,442,5,50,8,Silver,NumStorePurchases
11075,1978,Graduate,Coupled,51267.0,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,0,0,0,0,0,0,35,Young,Medium,2,270,340,11,270,12,Gold,NumStorePurchases
4442,1961,Graduate,Single,46524.0,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,0,0,0,0,0,0,52,Adult,Medium,1,177,547,7,177,10,Silver,NumStorePurchases
199,1962,Graduate,Single,45183.0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,0,1,0,0,0,0,51,Adult,Medium,0,315,622,12,315,14,Platinum,NumStorePurchases
6722,1954,Graduate,Coupled,70421.0,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,0,0,0,0,0,0,60,Senior,High,1,767,98,20,767,10,Silver,NumWebPurchases
796,1965,Graduate,Single,60161.0,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,0,0,0,0,0,0,47,Adult,Medium,1,1071,711,23,1071,19,Diamond,NumWebPurchases
3749,1973,Graduate,Coupled,73926.0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,0,0,0,0,0,0,40,Adult,High,0,1580,581,23,1580,17,Diamond,NumStorePurchases
8523,1968,Graduate,Coupled,19329.0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,0,0,0,0,0,0,45,Adult,Low,1,60,294,7,60,10,Silver,NumWebPurchases
310,1970,Graduate,Coupled,61872.0,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,0,0,0,0,0,0,43,Adult,Medium,1,573,295,17,573,10,Silver,NumStorePurchases
8629,1956,Graduate,Single,46984.0,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,0,0,0,0,0,0,57,Senior,Medium,2,41,557,4,41,8,Silver,NumStorePurchases
236,1951,Graduate,Coupled,34838.0,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,0,0,0,0,0,0,62,Senior,Low,2,170,623,7,170,10,Silver,NumStorePurchases
9930,1944,Graduate,Single,82716.0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,0,0,0,0,0,0,69,Senior,High,0,1167,333,27,1167,16,Platinum,NumStorePurchases
3483,1958,Graduate,Coupled,48192.0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,0,1,0,1,1,1,55,Senior,Medium,0,1526,546,22,1526,16,Platinum,NumStorePurchases
4599,1976,Graduate,Coupled,49681.0,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,0,0,0,0,0,0,37,Adult,Medium,2,458,334,15,458,10,Silver,NumWebPurchases
7326,1971,Graduate,Coupled,56850.0,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,0,0,0,0,0,0,43,Adult,Medium,1,63,195,5,63,5,Bronze,NumStorePurchases
7352,1957,Graduate,Coupled,55267.0,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,0,0,0,0,0,0,56,Senior,Medium,1,405,348,13,405,12,Gold,NumStorePurchases
2350,1972,Graduate,Coupled,59666.0,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,0,1,0,0,0,0,41,Adult,Medium,2,1027,561,13,1027,12,Gold,NumStorePurchases
9145,1972,Graduate,Single,72504.0,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,0,0,0,0,0,0,41,Adult,High,1,1478,546,20,1478,16,Platinum,NumCatalogPurchases
2964,1981,Graduate,Coupled,26872.0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,0,0,0,0,0,0,32,Young,Low,0,72,353,4,72,10,Silver,NumStorePurchases
5585,1972,Graduate,Single,21359.0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,0,0,0,0,0,1,41,Adult,Low,1,48,532,5,48,11,Silver,NumStorePurchases
9687,1975,Graduate,Single,73170.0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,0,0,0,0,0,0,39,Adult,High,0,726,126,15,726,13,Gold,NumStorePurchases
3732,1955,Graduate,Coupled,52750.0,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,0,0,0,0,0,0,58,Senior,Medium,1,860,607,21,860,15,Platinum,NumStorePurchases
6303,1986,Graduate,Coupled,91820.0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,0,0,0,0,0,0,27,Young,High,0,1497,315,22,1497,14,Platinum,NumStorePurchases
11176,1970,Graduate,Coupled,65968.0,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,0,0,0,0,0,0,44,Adult,Medium,1,495,145,16,495,13,Gold,NumStorePurchases
2986,1976,Graduate,Coupled,30772.0,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,0,0,0,0,0,0,38,Adult,Low,2,20,206,3,20,4,Bronze,NumStorePurchases
7462,1954,Graduate,Single,22507.0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,0,0,0,0,0,0,58,Senior,Low,0,570,679,16,570,14,Platinum,NumWebPurchases
3900,1972,Graduate,Coupled,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,0,0,0,0,0,0,42,Adult,Medium,1,769,189,20,769,12,Gold,NumWebPurchases
7034,1978,Graduate,Coupled,25804.0,2013-09-01,34,8,7,9,13,6,12,2,2,0,3,0,0,0,0,0,0,35,Young,Low,1,55,398,5,55,9,Silver,NumStorePurchases
9493,1980,Graduate,Single,76412.0,2013-05-05,15,840,53,804,23,71,17,1,5,4,8,0,0,1,1,0,1,33,Young,High,0,1808,517,17,1808,17,Diamond,NumStorePurchases
1143,1972,Graduate,Coupled,22063.0,2013-08-08,43,7,10,13,3,11,11,2,2,0,3,0,0,0,0,0,0,41,Adult,Low,1,55,422,5,55,8,Silver,NumStorePurchases
1,1961,Graduate,Single,57091.0,2014-06-15,0,464,5,64,7,0,37,1,7,3,7,0,0,0,0,1,1,53,Adult,Medium,0,577,111,17,577,13,Gold,NumWebPurchases
3855,1963,Graduate,Coupled,22419.0,2013-04-18,74,30,3,47,19,21,42,1,3,2,2,0,0,0,0,0,0,50,Adult,Low,0,162,534,7,162,10,Silver,NumWebPurchases
5536,1959,Graduate,Coupled,87771.0,2013-05-22,61,1492,38,287,50,57,33,1,5,10,4,0,1,1,1,1,1,54,Adult,High,1,1957,500,19,1957,14,Platinum,NumCatalogPurchases
5989,1959,Graduate,Single,78353.0,2013-04-16,51,752,122,476,39,153,34,1,10,2,11,0,0,0,0,0,0,54,Adult,High,1,1576,536,23,1576,17,Diamond,NumStorePurchases
9499,1954,Graduate,Coupled,93404.0,2013-05-07,97,1279,15,287,20,0,15,3,3,4,7,0,1,1,0,0,0,59,Senior,High,3,1616,515,14,1616,12,Gold,NumStorePurchases
6768,1962,Graduate,Single,37859.0,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,0,0,0,0,0,0,51,Adult,Medium,3,36,630,4,36,8,Silver,NumStorePurchases
2150,1958,Graduate,Single,80995.0,2013-05-11,83,860,28,409,73,56,56,1,8,9,4,0,0,0,0,0,0,55,Senior,High,1,1482,511,21,1482,14,Platinum,NumCatalogPurchases
6646,1984,Graduate,Coupled,16529.0,2014-03-01,23,3,0,5,13,0,1,1,1,0,3,0,0,0,0,0,0,30,Young,Low,1,22,217,4,22,7,Bronze,NumStorePurchases
4887,1976,Graduate,Single,55412.0,2013-11-22,65,10,5,28,11,1,8,1,2,0,3,0,0,0,0,0,0,37,Adult,Medium,2,63,316,5,63,7,Bronze,NumStorePurchases
8560,1992,Graduate,Single,48789.0,2012-09-10,94,351,16,156,7,5,145,1,6,4,7,0,0,0,0,0,0,20,Young,Medium,0,680,754,17,680,14,Platinum,NumStorePurchases
3321,1967,Graduate,Coupled,56575.0,2013-05-05,42,421,5,90,0,16,10,3,7,3,7,0,0,0,0,0,0,46,Adult,Medium,2,542,517,17,542,13,Gold,NumWebPurchases
11003,1980,Graduate,Coupled,25130.0,2013-10-02,10,2,5,7,0,18,18,2,2,0,3,0,0,0,0,0,0,33,Young,Low,1,50,367,5,50,9,Silver,NumStorePurchases
10402,1967,Graduate,Coupled,35441.0,2013-02-14,94,25,1,9,2,1,1,2,1,0,3,0,0,0,0,0,0,46,Adult,Medium,2,39,597,4,39,7,Bronze,NumStorePurchases
9904,1956,Graduate,Coupled,71391.0,2013-03-29,50,336,123,274,46,123,141,5,6,5,12,0,0,0,0,0,0,57,Senior,High,1,1043,554,23,1043,16,Platinum,NumStorePurchases
6141,1972,Graduate,Single,49494.0,2013-04-25,46,191,9,97,0,6,82,2,6,1,5,0,0,0,0,0,0,41,Adult,Medium,1,385,527,12,385,13,Gold,NumWebPurchases
5687,1980,Graduate,Single,81702.0,2012-09-23,98,563,50,774,28,31,187,1,7,7,12,0,0,0,0,0,0,32,Young,High,0,1633,741,26,1633,16,Platinum,NumStorePurchases
10856,1980,Graduate,Single,45889.0,2013-07-02,42,31,0,6,0,1,8,1,1,0,3,0,0,0,0,0,0,33,Young,Medium,1,46,459,4,46,8,Silver,NumStorePurchases
5121,1977,Graduate,Single,56628.0,2014-03-21,30,479,5,82,7,17,171,2,7,6,5,1,0,0,0,0,0,37,Adult,Medium,1,761,197,18,761,13,Gold,NumWebPurchases
4186,1950,Graduate,Coupled,34026.0,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,0,0,0,0,0,0,63,Senior,Low,2,76,425,6,76,12,Gold,NumStorePurchases
368,1974,Graduate,Coupled,40049.0,2012-11-29,61,91,65,52,10,44,28,3,3,2,6,0,0,0,0,0,0,38,Adult,Medium,1,290,674,11,290,13,Gold,NumStorePurchases
3312,1988,Graduate,Single,34176.0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,0,0,0,0,0,0,26,Young,Low,1,89,145,7,89,10,Silver,NumStorePurchases
11121,1981,Graduate,Coupled,19419.0,2012-11-10,76,2,14,28,16,3,7,4,4,0,3,0,0,0,0,0,0,31,Young,Low,1,70,693,7,70,11,Silver,NumWebPurchases
5332,1960,Graduate,Coupled,82504.0,2013-07-27,2,362,50,431,134,35,54,1,3,6,7,0,0,0,0,0,0,53,Adult,High,0,1066,434,16,1066,16,Platinum,NumStorePurchases
5848,1970,Graduate,Coupled,81205.0,2014-01-13,43,724,74,929,97,55,130,1,5,6,7,1,0,1,0,1,1,44,Adult,High,0,2009,264,18,2009,14,Platinum,NumStorePurchases
10343,1991,Graduate,Single,61618.0,2012-09-29,27,605,91,399,0,45,205,2,3,6,8,0,0,0,0,0,0,21,Young,Medium,0,1345,735,17,1345,18,Diamond,NumStorePurchases
5935,1956,Graduate,Single,55284.0,2012-12-24,60,547,7,140,0,7,63,3,7,5,8,0,0,0,0,0,0,56,Senior,Medium,1,764,649,20,764,14,Platinum,NumStorePurchases
2895,1963,Graduate,Single,49980.0,2013-10-23,79,104,1,54,13,9,14,2,3,1,5,0,0,0,0,0,0,50,Adult,Medium,1,195,346,9,195,8,Silver,NumStorePurchases
10262,1980,Graduate,Coupled,15072.0,2013-05-10,96,8,2,15,0,10,18,4,3,1,3,0,0,0,0,0,0,33,Young,Low,2,53,512,7,53,7,Bronze,NumWebPurchases
7848,1974,Graduate,Single,49166.0,2013-06-13,17,224,2,25,7,0,110,2,5,3,3,0,0,0,0,0,0,39,Adult,Medium,1,368,478,11,368,14,Platinum,NumWebPurchases
9477,1954,Graduate,Coupled,65324.0,2014-01-11,0,384,0,102,21,32,5,3,6,2,9,0,0,0,0,0,0,60,Senior,Medium,1,544,266,17,544,14,Platinum,NumStorePurchases
4856,1957,Graduate,Coupled,82347.0,2012-11-06,38,556,54,845,202,133,63,1,7,7,10,1,0,0,1,0,0,55,Senior,High,0,1853,697,24,1853,19,Diamond,NumStorePurchases
7186,1966,Graduate,Coupled,30843.0,2014-05-26,43,24,0,2,0,0,9,2,1,1,2,1,0,0,0,0,0,48,Adult,Low,2,35,131,4,35,6,Bronze,NumStorePurchases
5794,1974,Graduate,Coupled,46374.0,2014-03-17,1,408,0,21,0,0,17,3,7,1,7,0,1,0,1,0,1,40,Adult,Medium,1,446,201,15,446,12,Gold,NumWebPurchases
1456,1979,Graduate,Single,60474.0,2013-04-01,25,265,199,303,234,9,170,7,10,2,12,0,0,0,0,0,0,34,Young,Medium,1,1180,551,24,1180,18,Diamond,NumStorePurchases
4877,1973,Graduate,Coupled,38576.0,2014-03-04,2,34,0,7,0,0,0,1,1,0,3,0,0,0,0,0,0,41,Adult,Medium,1,41,214,4,41,8,Silver,NumStorePurchases
425,1985,Graduate,Coupled,55357.0,2013-02-19,66,374,64,116,84,25,64,3,6,2,11,0,0,0,0,0,0,28,Young,Medium,2,727,592,19,727,14,Platinum,NumStorePurchases
3007,1966,Graduate,Coupled,37758.0,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,0,0,0,0,0,0,46,Adult,Medium,2,40,730,4,40,10,Silver,NumStorePurchases
1031,1989,Graduate,Coupled,85710.0,2013-05-05,5,600,20,350,29,30,33,1,6,9,10,0,0,1,0,0,0,24,Young,High,0,1062,517,25,1062,17,Diamond,NumStorePurchases
4297,1969,Graduate,Coupled,23228.0,2014-01-26,71,13,2,18,6,1,0,2,2,0,3,0,0,0,0,0,0,45,Adult,Low,1,40,251,5,40,6,Bronze,NumStorePurchases
807,1969,Graduate,Coupled,44602.0,2014-02-15,35,167,2,89,0,0,34,6,6,1,4,0,0,0,0,0,0,45,Adult,Medium,2,292,231,11,292,11,Silver,NumWebPurchases
9553,1987,Graduate,Coupled,7500.0,2013-01-09,94,0,2,3,4,1,5,1,0,0,3,0,0,0,0,0,0,26,Young,Low,0,15,633,3,15,7,Bronze,NumStorePurchases
4271,1989,Graduate,Coupled,38683.0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,0,0,0,0,0,0,23,Young,Medium,1,341,730,11,341,12,Gold,NumStorePurchases
4120,1975,Graduate,Single,49514.0,2013-12-17,61,88,39,78,58,13,93,2,6,1,4,0,0,0,0,0,0,38,Adult,Medium,1,369,291,11,369,10,Silver,NumWebPurchases
2036,1973,Graduate,Coupled,57906.0,2013-06-11,29,243,11,119,10,3,15,3,4,2,8,0,0,0,0,0,0,40,Adult,Medium,1,401,480,14,401,13,Gold,NumStorePurchases
115,1966,Graduate,Single,43456.0,2013-03-26,0,275,11,68,25,7,7,3,5,1,8,0,0,0,0,0,0,47,Adult,Medium,1,393,557,14,393,15,Platinum,NumStorePurchases
4259,1986,Graduate,Single,19485.0,2013-09-24,80,6,0,4,0,0,0,1,1,0,2,0,0,0,0,0,0,27,Young,Low,2,10,375,3,10,5,Bronze,NumStorePurchases
8687,1978,Graduate,Coupled,53172.0,2013-05-06,54,121,62,90,68,20,125,3,2,3,8,0,0,0,0,0,0,35,Young,Medium,1,486,516,13,486,12,Gold,NumStorePurchases
2447,1979,Graduate,Coupled,30545.0,2012-10-17,71,4,12,15,19,7,12,2,2,0,3,0,0,0,0,0,0,33,Young,Low,1,69,717,5,69,10,Silver,NumStorePurchases
10140,1983,Graduate,Coupled,70123.0,2013-09-28,27,1308,0,396,23,0,0,1,5,7,4,0,1,0,0,1,0,30,Young,High,0,1727,371,16,1727,15,Platinum,NumCatalogPurchases
9353,1959,Graduate,Single,62450.0,2014-01-06,61,515,47,267,62,66,38,2,5,5,4,0,1,0,0,0,0,55,Senior,Medium,1,995,271,14,995,11,Silver,NumWebPurchases
3623,1976,Graduate,Coupled,21675.0,2014-06-11,55,4,0,16,17,4,4,3,4,0,3,0,0,0,0,0,0,38,Adult,Low,1,45,115,7,45,7,Bronze,NumWebPurchases
738,1981,Graduate,Single,42395.0,2014-04-04,35,48,13,57,24,15,25,4,3,1,4,0,0,0,0,0,0,33,Young,Medium,2,182,183,8,182,9,Silver,NumStorePurchases
7631,1978,Graduate,Coupled,61346.0,2013-10-06,34,562,58,168,43,16,142,1,5,7,10,0,0,0,0,0,0,35,Young,Medium,1,989,363,22,989,15,Platinum,NumStorePurchases
4789,1953,Graduate,Coupled,80812.0,2013-09-17,95,769,22,500,210,143,33,1,4,8,5,1,0,1,1,0,0,60,Senior,High,0,1677,382,17,1677,12,Gold,NumCatalogPurchases
773,1971,Graduate,Single,42835.0,2013-06-30,64,379,4,93,12,9,98,7,6,6,4,0,0,0,0,0,0,42,Adult,Medium,2,595,461,16,595,12,Gold,NumWebPurchases
10602,1983,Graduate,Coupled,39922.0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,0,0,0,0,0,0,30,Young,Medium,1,156,597,7,156,12,Gold,NumStorePurchases
1446,1956,Graduate,Single,86424.0,2014-04-05,12,387,68,569,89,45,68,1,6,9,12,0,0,0,0,0,0,58,Senior,High,0,1226,182,27,1226,16,Platinum,NumStorePurchases
3270,1978,Graduate,Coupled,17117.0,2013-01-17,96,12,23,38,30,18,7,4,3,1,3,0,0,0,0,0,0,35,Young,Low,1,128,625,7,128,9,Silver,NumWebPurchases
8443,1972,Graduate,Single,24762.0,2014-02-10,16,6,10,12,3,15,40,3,3,1,2,1,0,0,0,0,1,42,Adult,Low,1,86,236,6,86,10,Silver,NumWebPurchases
9653,1975,Graduate,Coupled,35797.0,2012-10-16,16,27,1,14,4,1,21,2,2,0,3,0,0,0,0,0,0,37,Adult,Medium,1,68,718,5,68,13,Gold,NumStorePurchases
8916,1975,Graduate,Single,36627.0,2013-07-23,78,9,1,5,0,0,1,1,0,0,3,0,0,0,0,0,0,38,Adult,Medium,2,16,438,3,16,7,Bronze,NumStorePurchases
8017,1981,Graduate,Coupled,51111.0,2014-06-19,83,22,0,19,6,5,3,2,2,0,3,0,0,0,0,0,0,33,Young,Medium,2,55,107,5,55,4,Bronze,NumStorePurchases
5830,1972,Graduate,Single,86857.0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,0,0,0,0,0,1,40,Adult,High,0,2114,752,21,2114,16,Platinum,NumStorePurchases
4597,1970,Graduate,Coupled,82072.0,2013-07-02,67,889,55,685,168,92,129,1,3,2,13,0,0,0,0,0,0,43,Adult,High,0,2018,459,18,2018,14,Platinum,NumStorePurchases
7023,1953,Graduate,Single,46231.0,2012-11-26,87,189,2,55,0,5,12,4,6,1,4,0,0,0,0,0,0,59,Senior,Medium,3,263,677,11,263,12,Gold,NumWebPurchases
8086,1959,Graduate,Coupled,42243.0,2013-12-11,34,48,0,2,0,0,5,2,2,0,3,0,0,0,0,0,0,54,Adult,Medium,2,55,297,5,55,8,Silver,NumStorePurchases
8825,1962,Graduate,Coupled,51195.0,2013-04-01,46,230,14,156,82,24,58,8,9,2,5,0,0,0,0,0,0,51,Adult,Medium,2,564,551,16,564,14,Platinum,NumWebPurchases
2930,1978,Graduate,Single,68092.0,2013-12-16,7,852,60,207,78,36,48,2,2,6,10,0,0,0,0,0,0,35,Young,Medium,0,1281,292,18,1281,16,Platinum,NumStorePurchases
1928,1973,Graduate,Coupled,31814.0,2013-02-09,73,35,3,20,4,1,20,2,2,0,3,1,0,0,0,0,0,40,Adult,Low,1,83,602,5,83,9,Silver,NumStorePurchases
7108,1965,Graduate,Single,51390.0,2012-09-08,54,205,20,47,23,2,56,6,5,2,5,0,0,0,0,0,0,47,Adult,Medium,2,353,756,12,353,14,Platinum,NumWebPurchases
10925,1983,Graduate,Coupled,76630.0,2014-01-14,93,255,31,446,40,56,175,1,3,10,11,0,0,0,0,0,0,31,Young,High,0,1003,263,24,1003,12,Gold,NumStorePurchases
